gen,family,species,sub_species,common_name,recordist,date,time,country,location,lat,lng,bird,file_name,weights,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30,PC31,PC32,PC33,PC34,PC35,PC36,PC37,gmm_cluster,gmm_prob_0,gmm_prob_1,gmm_prob_2,gmm_prob_3,gmm_prob_4,gmm_prob_5,gmm_prob_6,gmm_prob_7,oscine_group
Neomixis,Cisticolidae (Cisticolas and Allies),Neomixis_striatigula,,Stripe-throated Jery,Ross Gallardy,2017-11-27,07:30,Madagascar,"Spiny Forest, Mangily, Toliara",-23.121,43.6213,419006,Neomixis_striatigula_419006_seg3.wav,0.0333333333333333,265.98798,11.063871,-21.135363,-6.5876546,4.4807434,15.835808,0.50464886,3.9983666,9.413803,4.9222403,2.32867,8.033456,1.6345185,-3.9329352,2.2555773,-12.263475,-3.5537515,-5.008189,2.613338,-10.702852,-1.1203352,1.560963,5.6175313,1.0224521,-1.5478855,0.5818101,-6.6666517,0.15711306,-1.5869433,-3.8987803,2.1902177,-5.822876,2.4134626,-4.4592247,2.0978422,2.6239967,4.1497293,7,6.447152297885608e-26,8.9086326747936e-19,8.638654166069013e-12,6.28442462522096e-30,3.6170255512911746e-08,1.3762898046096171e-05,3.304950244291155e-09,0.999986197618112,Oscines
Neomixis,Cisticolidae (Cisticolas and Allies),Neomixis_striatigula,,Stripe-throated Jery,Ken Behrens,2020-12-04,11:45,Madagascar,"Bemanevika, Bealanana District, Mahajanga Province",-14.336,48.5955,623744,Neomixis_striatigula_623744_seg4.wav,0.0333333333333333,228.02481,25.235806,-0.42312863,17.742508,-15.348945,-0.82487965,-29.740398,-4.5192776,3.7333345,-1.9917777,-6.0759463,4.799514,2.8291008,-6.0482006,4.6204934,3.9022043,2.6905298,-1.5186534,-2.5375803,-4.73287,-1.4022121,-0.14477253,4.2114763,2.4594915,-1.7547735,1.0592167,5.1267257,-0.0823418,-0.75973916,-0.31750944,1.4992818,-5.4731693,0.14989683,0.60318375,-2.314126,0.02501297,3.71119,3,1.0571568040539113e-20,4.438221525938832e-19,7.079778546661641e-06,0.9999908745246411,3.248699268202376e-13,2.0456964757412743e-06,8.101102361963197e-51,1.0685582794041653e-14,Oscines
Neomixis,Cisticolidae (Cisticolas and Allies),Neomixis_striatigula,,Stripe-throated Jery,Ken Behrens,2020-12-04,11:45,Madagascar,"Bemanevika, Bealanana District, Mahajanga Province",-14.336,48.5955,623744,Neomixis_striatigula_623744_seg5.wav,0.0333333333333333,229.56688,23.725595,2.66511,20.50473,-16.653069,-0.24759412,-31.669548,-6.498564,4.6793194,-3.3319025,-6.8102427,5.1141276,3.3515651,-4.5287085,3.8483436,4.1065617,2.037036,0.0075130025,-1.240387,-4.3543005,-1.6185541,-0.8267335,4.4744306,3.0869591,-2.863673,0.7954194,6.0249205,-0.017357377,-0.32389838,-0.0886275,1.5672883,-6.021305,-0.14898837,0.3587675,-1.4356937,1.9869499,2.1378975,3,6.30592091966867e-18,1.1748575759250787e-19,3.5997150029834896e-06,0.9999405776301284,3.983380924190534e-13,5.5822654467534286e-05,5.015869382954668e-60,9.621296373922753e-16,Oscines
Lalage,Campephagidae (Cuckooshrikes),Lalage_tricolor,,White-winged Triller,Marc Anderson,2020-08-30,07:30,Australia,"Paroo Darling National Park, New South Wales",-30.7215,143.5073,609606,Lalage_tricolor_609606_seg4.wav,0.0285714285714285,236.73738,30.39103,14.595678,14.034377,8.249098,-22.685854,-1.0472957,-10.507435,10.558785,3.5501893,1.4969413,-6.7785287,-2.7487066,-2.4856057,3.0502625,1.6566445,-2.4809606,0.5353663,-1.6189101,0.9385069,1.5545969,-2.956126,-3.0164504,-2.6499858,-1.2491338,-2.0666773,-1.9682935,-0.25032005,-2.6635404,0.34959444,-1.859167,-1.843051,-1.2963308,4.385309,-4.4659185,-3.6550865,-2.187487,6,1.921362455497607e-23,1.125430848580563e-05,0.0003478933117836356,0.03711437875821382,2.2645572193909275e-06,0.014464238592873813,0.9479655421194902,9.442835193324768e-05,Oscines
Lalage,Campephagidae (Cuckooshrikes),Lalage_tricolor,,White-winged Triller,Peter Boesman,2023-10-19,08:00,Australia,"Old Calder Highway, Hattah, Victoria",-34.702,142.277,859908,Lalage_tricolor_859908_seg5.wav,0.0285714285714285,247.85263,43.416027,-17.414007,6.765078,-6.793167,-11.487626,-13.692844,-7.2334075,6.352931,3.8162866,-1.4480295,-1.562885,5.741387,1.155,1.154481,-0.44741458,-3.4940448,-2.4295287,-5.2268233,-1.4000146,-1.601557,-0.5327481,-1.8905975,2.527287,-1.2503383,0.98203945,0.8730137,-3.1867406,-0.67255396,-1.2897832,-3.3774447,1.92237,2.3826468,-2.7031517,0.11906052,-2.763792,4.9242973,3,2.8373878108934008e-37,1.0640207350071776e-15,0.026335471670434426,0.9735618950496019,2.072949410934102e-09,5.0958287839828215e-05,4.2455739388538195e-05,9.2171797848427e-06,Oscines
Lalage,Campephagidae (Cuckooshrikes),Lalage_tricolor,,White-winged Triller,Ding Li Yong,2014-11-03,18:00,Australia,"Campbell Park, Majura, Australian Capital Territory",-35.2787,149.1768,204420,Lalage_tricolor_204420_seg1.wav,0.0285714285714285,215.57805,21.076235,4.6227994,6.508515,6.447575,7.197974,-11.036265,0.7204494,-1.5984279,8.410806,-4.9310675,-1.9321198,0.04178762,0.15240927,1.6006457,3.7713828,2.3072417,0.73321545,-1.0422317,-5.25018,-0.5452188,1.9533391,1.0374345,2.229549,-1.260555,-0.15671138,2.1691828,-0.17215341,0.0035197716,-1.7444397,-1.5890918,-1.2946784,2.8733115,-1.5020027,1.2348132,-2.0986977,1.0915626,3,3.0337624473344836e-21,1.9036284859524253e-05,2.935461446831414e-06,0.9996053170697946,2.1658856690572062e-10,3.0307928188783635e-09,0.0003727024283310164,5.5081882366886754e-09,Oscines
Lalage,Campephagidae (Cuckooshrikes),Lalage_tricolor,,White-winged Triller,Peter Boesman,2023-10-19,08:00,Australia,"Old Calder Highway, Hattah, Victoria",-34.702,142.277,859908,Lalage_tricolor_859908_seg4.wav,0.0285714285714285,240.34299,41.4087,-6.0021744,16.625029,-7.3985906,-9.620471,-9.929406,-7.453863,9.031348,2.2776403,-1.8304629,-2.4373376,6.6773868,-0.7202717,6.110625,-0.63368386,-1.7481947,-1.6416231,-3.3684776,0.48032784,0.24854897,-0.14995185,-0.9138084,0.311391,-0.64561695,2.3169239,0.24934632,-5.647315,0.24957804,-0.04053099,-2.2172687,2.015468,2.6893704,-4.5187817,2.5513868,-1.2245312,5.9849243,3,1.2235289579634433e-31,1.6764418734642178e-13,0.004236678588257748,0.9951533849787437,2.1570756234020566e-09,0.0005923503268533122,1.2032261936570858e-09,1.7582745676152205e-05,Oscines
Lalage,Campephagidae (Cuckooshrikes),Lalage_tricolor,,White-winged Triller,Marc Anderson,2020-08-30,07:30,Australia,"Paroo Darling National Park, New South Wales",-30.7215,143.5073,609606,Lalage_tricolor_609606_seg5.wav,0.0285714285714285,226.25862,32.678802,4.2953825,9.051149,9.995942,-9.259644,-1.0723175,-14.715146,3.4309995,5.919553,2.1359534,-1.8915827,4.225926,-2.9940007,-1.6511608,1.7665412,2.0944889,0.1638874,-1.7121507,-4.53438,4.0039244,-3.4253635,4.077584,-3.1760414,-7.5063205,-0.3699427,-2.0598083,-0.79878974,-1.001665,-2.7676928,2.4779391,-1.7614236,0.7426385,-2.8176556,1.3448582,0.8548851,-3.0781772,2,1.161477808016329e-19,4.117067347454329e-11,0.9999996833227915,3.888189032256256e-12,3.1651708452328863e-07,1.1374208857096438e-10,7.72241247272213e-14,1.244385311684443e-12,Oscines
Lalage,Campephagidae (Cuckooshrikes),Lalage_tricolor,,White-winged Triller,Peter Boesman,2023-10-19,08:00,Australia,"Old Calder Highway, Hattah, Victoria",-34.702,142.277,859908,Lalage_tricolor_859908_seg6.wav,0.0285714285714285,278.26968,27.489933,-22.977924,17.369797,-18.349607,-7.1938376,-17.552967,-2.338714,9.206405,0.1482915,0.8709813,2.9524677,3.9153423,2.6403575,1.6640297,-0.8686003,0.7840807,-1.3379774,-2.2501569,4.713218,-1.1968446,-3.9050875,1.3335087,2.0081775,-2.6133115,-3.7383819,-5.258649,1.5971026,-2.397183,-4.103837,-2.3232386,2.8569405,-0.02116549,2.944933,-0.39624786,-3.8841972,1.0938094,5,2.4383376630881512e-30,1.750731436514397e-18,4.0796460784286554e-05,0.0018474232803940603,1.1352368678529319e-06,0.9951692948926522,2.2369026405431754e-20,0.002941350129303498,Oscines
Lalage,Campephagidae (Cuckooshrikes),Lalage_tricolor,,White-winged Triller,Marc Anderson,2020-08-30,07:30,Australia,"Paroo Darling National Park, New South Wales",-30.7215,143.5073,609606,Lalage_tricolor_609606_seg7.wav,0.0285714285714285,237.66966,30.247856,4.4648585,6.9846463,13.474323,-18.172993,1.410592,-9.897606,10.848709,4.856529,0.6510898,-10.059933,0.2324186,-0.34849662,2.9436524,0.7011489,-0.38430646,-1.4516736,-0.6710473,1.5548767,0.42945307,-3.7910964,-3.1625388,-0.039652374,-2.6201336,-1.7482862,3.2666821,-3.6712763,0.5935454,3.197533,1.1997879,2.335336,-1.0800859,-2.242447,-1.5268192,-2.9110088,-0.44111735,6,7.243368585819002e-33,1.2809940508359653e-09,3.8042551718182925e-05,0.0002576907088976033,1.8217751678747593e-08,2.8309378564615412e-05,0.999672534595404,3.4032666668661675e-06,Oscines
Lalage,Campephagidae (Cuckooshrikes),Lalage_tricolor,,White-winged Triller,Ding Li Yong,2014-11-03,18:00,Australia,"Campbell Park, Majura, Australian Capital Territory",-35.2787,149.1768,204420,Lalage_tricolor_204420_seg2.wav,0.0285714285714285,224.03474,22.770916,-2.417769,4.308792,8.412068,2.3669162,-10.393345,0.28424174,-1.5539429,9.957788,-3.565768,-0.97284806,0.4762912,-0.47325772,5.5414457,3.1585958,2.7957432,-1.3766375,-0.28076783,-5.0372896,-1.6251769,0.34674126,2.2623527,3.3824966,-3.165013,1.9010477,2.8271308,0.004622091,1.0354189,-3.5630832,-2.2045279,-1.3208224,2.6243033,-4.11392,0.98391867,-3.1754513,3.1368992,3,1.5677969916329755e-21,9.551194473901487e-05,0.000916666919023866,0.969169945372971,4.3498322583125e-08,5.335742985566186e-06,0.029809741606739208,2.7549152190165603e-06,Oscines
Lalage,Campephagidae (Cuckooshrikes),Lalage_tricolor,,White-winged Triller,Ding Li Yong,2014-11-03,18:00,Australia,"Campbell Park, Majura, Australian Capital Territory",-35.2787,149.1768,204420,Lalage_tricolor_204420_seg3.wav,0.0285714285714285,229.85214,-11.1588335,11.987485,3.538659,10.417139,11.360497,1.3879274,-0.0107723195,-1.5022058,0.15162529,0.41805664,-2.0774057,-0.14428452,-1.5913553,-0.8072071,3.5021436,-2.165933,4.8156853,2.862234,0.6424947,-0.57094806,-2.0334616,-1.6907649,1.7695644,-2.468015,1.647711,2.032631,3.4072623,1.1849177,-0.7514934,-1.877883,-1.6843257,0.30909324,3.476512,-1.8789024,3.2537708,0.38401526,3,1.0015618650273644e-14,3.162573702454291e-06,1.254952836045301e-07,0.9998452049845488,1.1809873647792185e-08,5.829832423046038e-09,0.00015130720559140267,1.8210115822405325e-07,Oscines
Lalage,Campephagidae (Cuckooshrikes),Lalage_tricolor,,White-winged Triller,Marc Anderson,2020-08-30,07:30,Australia,"Paroo Darling National Park, New South Wales",-30.7215,143.5073,609606,Lalage_tricolor_609606_seg6.wav,0.0285714285714285,238.66533,35.72885,9.27098,6.329332,16.380867,-20.995543,0.47811735,-9.830499,12.297648,2.280461,-0.8841396,-6.0889215,-0.6937888,0.27562237,1.3347312,1.0615895,-1.4518416,4.0409827,0.98512936,2.8998652,2.2708359,-0.22706881,-2.3995597,-3.737488,-0.9699166,-4.421303,-2.3127728,-3.2179391,-3.3034196,2.4995313,2.2330024,-1.0517987,0.13383245,-0.45888138,-2.0698233,-2.197279,-0.034486756,6,6.518432358612196e-32,4.42601260138584e-07,4.443241297785057e-06,0.0003153091700907668,2.345581376219176e-09,7.91952165794127e-05,0.9996003164323762,2.909928138152658e-07,Oscines
Lalage,Campephagidae (Cuckooshrikes),Lalage_tricolor,,White-winged Triller,Peter Boesman,2023-10-19,08:00,Australia,"Old Calder Highway, Hattah, Victoria",-34.702,142.277,859908,Lalage_tricolor_859908_seg3.wav,0.0285714285714285,268.29495,49.46675,-34.100628,-4.0076976,-4.651176,-16.302113,-7.86688,-6.5659566,-0.15705664,6.705958,-1.1620041,-3.9839122,6.2450485,3.0007446,1.2511984,1.2980841,-3.864919,-2.4604638,-1.3750371,-2.4779441,0.36859912,-1.3690251,-1.8736036,1.5103749,-0.06784505,-1.5373358,0.101819664,-2.0972192,-1.5363239,-1.2086864,-4.5748625,2.2753208,4.213292,-3.0701962,0.1221261,-2.8780003,4.039668,6,1.438759044767903e-48,7.73113157836845e-26,0.0013041911562510719,3.25843263832079e-07,2.3441345829181147e-10,1.0965116951899458e-06,0.9986810073991224,1.3378855255514687e-05,Oscines
Lalage,Campephagidae (Cuckooshrikes),Lalage_tricolor,,White-winged Triller,Marc Anderson,2020-08-30,07:30,Australia,"Paroo Darling National Park, New South Wales",-30.7215,143.5073,609606,Lalage_tricolor_609606_seg2.wav,0.0285714285714285,235.09741,34.335606,9.765532,10.459055,12.121408,-19.205835,-1.4940172,-11.6719055,6.392459,4.477259,-0.16821505,-6.8076496,-1.7402066,3.7025015,1.3521317,-4.428003,3.4377844,6.673596,0.40810153,-2.125184,5.0347786,-0.19241989,-2.6963115,-2.0710056,2.2652802,-3.4246747,-0.5092584,-2.554004,-3.5460846,2.2287982,2.3353508,-2.7186596,0.8131399,-0.7599201,-1.4593792,-2.7321777,-2.0824647,6,6.017741825177242e-22,0.00020397495823029816,0.00042860077009750113,8.996200334651555e-05,0.00011613442318283412,0.008207495280909815,0.9908215864550369,0.00013224610919788002,Oscines
Lalage,Campephagidae (Cuckooshrikes),Lalage_tricolor,,White-winged Triller,Marc Anderson,2020-08-30,07:30,Australia,"Paroo Darling National Park, New South Wales",-30.7215,143.5073,609606,Lalage_tricolor_609606_seg3.wav,0.0285714285714285,233.4275,35.54497,19.558483,13.784909,8.886868,-19.264883,-4.0619984,-14.255828,5.135066,2.946732,0.06290061,-8.104085,-0.0039021382,-1.9476832,4.1311584,0.07678443,1.1706779,3.3226943,1.3701605,-1.7655709,1.4735172,-0.031836238,-0.22828701,-4.2983384,-3.028334,-0.0753567,-0.57423633,-1.5108535,-2.0259552,0.1254722,-0.6060134,-2.1504662,0.24379873,1.4739723,-2.0187368,-1.348566,-2.685555,6,9.71053053206564e-18,0.003611186095720783,0.02326080233212449,0.0073589419024350546,1.1040495753301632e-05,0.007456120737645022,0.9582930996392626,8.808797055341788e-06,Oscines
Lalage,Campephagidae (Cuckooshrikes),Lalage_tricolor,,White-winged Triller,Peter Boesman,2023-10-19,08:00,Australia,"Old Calder Highway, Hattah, Victoria",-34.702,142.277,859908,Lalage_tricolor_859908_seg2.wav,0.0285714285714285,248.14738,40.591293,-27.54391,17.48558,-2.4361017,-10.2999115,-1.0600194,-3.6497707,7.926822,2.8996851,-0.52619594,-1.4988748,7.6988072,0.11547061,-1.0819935,0.46785796,0.66790736,-1.7502759,-1.9689649,4.212217,1.8127192,4.0486345,-1.4698638,-1.7134567,0.6371873,-0.2382068,-1.2241385,-3.0478146,-0.8446995,0.78695524,-2.1157079,-1.1242733,-1.6495485,0.35539818,-2.3693066,-1.3519821,1.6137792,3,1.969157501781144e-49,4.195990035370046e-21,0.002887113930727127,0.7802019793637744,2.0456130457001455e-07,4.89393154798437e-06,0.21649845695858724,0.00040735125405862567,Oscines
Lalage,Campephagidae (Cuckooshrikes),Lalage_tricolor,,White-winged Triller,Marc Anderson,2020-08-30,07:30,Australia,"Paroo Darling National Park, New South Wales",-30.7215,143.5073,609606,Lalage_tricolor_609606_seg1.wav,0.0285714285714285,245.3142,30.160982,15.890035,13.744493,11.705932,-20.50458,-2.895583,-11.521228,6.59801,4.081579,0.22328897,-8.523589,2.6599205,-4.5859094,3.8722007,0.5754589,0.08638735,2.5719733,2.3446298,-0.9038411,0.72012717,-1.6064788,-0.9510226,-4.4011393,-1.122035,-1.8406465,1.6712179,-1.4422152,-2.3551009,0.54729164,-1.4065664,-1.945684,0.052954674,1.1866798,-3.1764202,-2.1364079,-1.4609895,6,2.794072094392704e-22,7.124944751040896e-05,0.00013848456590663698,0.010923563906617305,6.679641913616044e-08,0.0015766107686390185,0.9872883999850497,1.6245298553638005e-06,Oscines
Lalage,Campephagidae (Cuckooshrikes),Lalage_tricolor,,White-winged Triller,Ding Li Yong,2014-11-03,18:00,Australia,"Campbell Park, Majura, Australian Capital Territory",-35.2787,149.1768,204420,Lalage_tricolor_204420_seg4.wav,0.0285714285714285,230.09413,19.941757,-10.678268,0.34330466,9.122778,6.7438917,-9.706474,0.6144506,4.138272,7.0921535,-5.3110666,-5.3365326,-1.8838683,1.937293,3.194612,5.47054,3.9305203,-1.9211599,-1.3727344,-3.7157204,-0.60819703,2.5749693,3.1948693,3.4493213,-0.76398015,-2.676513,3.5219572,-1.5962049,0.9903374,-1.7649775,-0.4391897,-0.6981117,0.81214726,-4.284439,3.9450045,-2.2804337,0.669536,6,2.5399862743233374e-33,1.8357464589665834e-07,5.96981669919591e-05,0.08856586037242996,3.2116365173497266e-09,9.318103703944707e-07,0.9113727219935894,6.008703331390197e-07,Oscines
Lalage,Campephagidae (Cuckooshrikes),Lalage_tricolor,,White-winged Triller,Peter Boesman,2023-10-19,08:00,Australia,"Old Calder Highway, Hattah, Victoria",-34.702,142.277,859908,Lalage_tricolor_859908_seg1.wav,0.0285714285714285,242.3998,49.755226,-7.10583,12.338867,-8.989268,-10.016352,-16.915075,-7.2965193,6.3736405,2.4425821,-2.843044,-2.9937394,5.1201262,2.6491728,3.8573956,0.8787881,-3.5057876,-3.2367678,-4.830185,-3.4939888,0.23960209,-0.09589713,-0.24872144,2.01266,0.8721341,0.22769171,-1.1852568,-4.901514,-0.26865375,-0.47796813,-1.5238731,0.83180517,1.0088142,-2.6150475,-0.05076027,-1.0113354,3.4624317,3,5.755435061859308e-32,1.008561776834299e-12,0.0007506132215343835,0.99868649094202,3.546951968362135e-10,0.0005619450166281654,1.3533146497474452e-09,9.491108013534798e-07,Oscines
Lalage,Campephagidae (Cuckooshrikes),Lalage_tricolor,,White-winged Triller,Ding Li Yong,2014-11-03,18:00,Australia,"Campbell Park, Majura, Australian Capital Territory",-35.2787,149.1768,204420,Lalage_tricolor_204420_seg5.wav,0.0285714285714285,228.44547,18.961996,-7.1873946,2.1014342,7.354008,2.143744,-14.0892515,-0.9047261,2.23942,10.177815,-4.145032,-1.6290807,-1.5198942,0.9608507,6.7396884,3.85501,3.3974228,-1.7824808,-0.62157935,-4.636418,-2.20918,2.9736714,2.583252,1.9672871,-2.820968,0.30014274,2.8933876,-1.8053575,0.1213843,-1.8785039,-1.6935275,-2.4640176,1.937383,-3.6442661,3.9990125,-5.2966633,1.8862429,6,8.051196039420194e-27,4.828308320355661e-05,0.02959857917967352,0.4624183570116915,1.7179660282270195e-07,0.00019045875290928162,0.5077213679266498,2.2782249267237198e-05,Oscines
Lalage,Campephagidae (Cuckooshrikes),Lalage_tricolor,,White-winged Triller,Marc Anderson,2020-09-02,07:00,Australia,"Paroo Darling National Park, New South Wales",-30.7215,143.5073,634716,Lalage_tricolor_634716_seg1.wav,0.0285714285714285,234.64645,17.447653,5.9478364,5.607512,3.3042963,5.1197157,2.878997,-9.653825,-1.995678,0.086414315,4.033418,-0.8926631,3.457637,-3.9754233,1.5876955,3.047379,-0.61604947,2.4740727,2.6291866,-0.50215375,-1.9547533,-2.0732527,2.0260477,1.8530177,0.9925732,-0.6505316,2.5325396,1.549212,1.3605592,0.94771713,-4.159056,4.448608,1.1973352,-1.1945667,-2.7602572,-3.1937065,-0.9289795,3,9.344308982054302e-12,0.3155555800326646,1.1555716484972457e-05,0.6722449694522887,1.3971713780959012e-06,3.871540150028143e-05,0.012144935470527895,2.846745812035728e-06,Oscines
Lalage,Campephagidae (Cuckooshrikes),Lalage_tricolor,,White-winged Triller,Marc Anderson,2020-08-25,16:30,Australia,"White Cliffs, Central Darling Shire Council, New South Wales",-30.7659,143.0884,595999,Lalage_tricolor_595999_seg5.wav,0.0285714285714285,254.07771,32.64625,-39.550102,4.504159,5.5965023,-8.014732,5.9240866,-10.962497,11.942996,11.374703,14.018064,2.6544816,4.989735,-3.3343434,-9.605626,6.857046,-2.4153194,-0.23547442,-2.4324925,2.7049406,0.9100384,0.67993665,-0.014864521,-0.9238404,0.3451413,2.4808621,-0.30585065,-1.4528531,0.09930699,-2.3756704,-1.6047459,-1.3555174,0.4479735,2.185894,1.087935,-2.3387432,-0.12677735,6,1.7839754069541384e-54,4.774896692905862e-27,3.454267915148352e-07,2.4678099315981683e-16,9.424199707032619e-08,5.099481380963044e-07,0.9700135455273666,0.029985504855704965,Oscines
Lalage,Campephagidae (Cuckooshrikes),Lalage_tricolor,,White-winged Triller,Marc Anderson,2020-08-25,16:30,Australia,"White Cliffs, Central Darling Shire Council, New South Wales",-30.7659,143.0884,595999,Lalage_tricolor_595999_seg4.wav,0.0285714285714285,253.69257,20.532242,-30.515594,4.7877645,7.772265,4.3044796,7.3569427,-2.8033416,10.233124,6.7306314,8.023712,3.4126742,3.2647872,-3.97032,-4.3885584,-0.9761196,-3.8084457,-4.7009687,-1.1280376,4.2624235,5.100035,1.8239753,-2.0291646,-2.4742796,2.5469704,5.3335605,-4.0450816,-0.54482955,-1.1420789,-0.5728996,-2.9422672,0.4082752,4.523308,4.615244,2.9788313,-4.4958916,1.758665,6,4.597382733612792e-44,4.712191799005906e-19,0.00017654880863148057,2.9577581200353457e-09,5.463469898332669e-05,4.285712634332267e-05,0.9602611634021037,0.03946479300618077,Oscines
Lalage,Campephagidae (Cuckooshrikes),Lalage_tricolor,,White-winged Triller,Marc Anderson,2021-10-08,09:30,Australia,"Nombinnie Nature Reserve, New South Wales",-32.9636,146.1122,681522,Lalage_tricolor_681522_seg5.wav,0.0285714285714285,296.27527,-22.501213,5.8980894,11.824045,-11.97844,6.1445284,-9.363044,6.077421,-1.6986111,0.3879084,-11.661791,3.8019497,6.1252017,-9.05364,-2.627749,-0.10485756,0.40180585,2.4207795,2.2918837,-2.0381088,-5.2164087,-2.9983418,4.447599,5.2926683,-2.149736,-0.99708176,-0.9252581,0.15957858,0.8577812,-1.7141082,-1.0641252,2.1180854,1.6802678,2.2867832,5.800355,1.6914253,0.67381954,5,1.782244742592086e-06,0.004822075329921599,4.766071577692657e-05,9.08044739581697e-07,9.170530456890669e-05,0.9949989139331303,4.058557929661466e-23,3.695442712268231e-05,Oscines
Lalage,Campephagidae (Cuckooshrikes),Lalage_tricolor,,White-winged Triller,Marc Anderson,2021-10-08,09:30,Australia,"Nombinnie Nature Reserve, New South Wales",-32.9636,146.1122,681522,Lalage_tricolor_681522_seg6.wav,0.0285714285714285,255.19057,48.852238,0.79898304,12.030189,-12.650859,-13.810841,-14.375511,-4.496954,0.1904507,0.95423836,-6.1583395,-4.4511323,5.9381104,-6.2104125,4.4292536,-2.2885764,1.6380262,0.83628464,0.31204626,-5.7723265,0.29688504,-0.06461635,3.03908,1.5933734,0.4456158,5.7194376,-3.5895467,-1.6302975,2.6466055,1.6469674,-2.5345805,4.513895,1.2722244,6.3078365,-1.0763607,-0.93839836,3.470584,5,1.1080035964743602e-19,7.523326717318688e-10,7.158864679862092e-05,2.1984750179096406e-05,0.000741718689378315,0.9979748775393978,8.161412430563209e-07,0.0011890134806736372,Oscines
